url,fecha,handle,partido,texto,direccion_antes,conf_antes,direccion_despues,conf_despues,voz,contexto
https://x.com/El_Plural/status/2023656262026588424,2026-02-17,@El_Plural,PP,"Madrid, a la cabeza de la corrupción: el 36% de los casos y 44.000 millones de euros, diez veces más que Andalucía https://t.co/MrXwaNEycM",perjudica,0.98,perjudica,1.0,tercero,Madrid = PP (casos de corrupción en la Comunidad de Madrid) | Andalucía = PSOE (caso ERE) / PP.
https://x.com/laSextaTV/status/1987229330590589335,2025-11-08,@laSextaTV,PP,‼EXCLUSIVA LA ROCA | La Comunidad de Madrid dio resultados negativos de cáncer de colon a pacientes con pruebas positivas https://t.co/XClIKQk5Av,perjudica,1.0,perjudica,0.99,tercero,Comunidad de Madrid = PP.
https://x.com/publico_es/status/2054581646762836462,2026-05-13,@publico_es,PSOE,"🎥 Óscar Puente desmiente los bulos de PP y Vox: ""Es verdad que hay delincuencia en torno a la inmigración. Por ejemplo, de algunos empresarios que contratan a migrantes ilegales en régimen de semiesclavitud"" https://t.co/eRfWMl6nWB",beneficia,0.23,beneficia,0.92,cargo del partido,Óscar Puente = PSOE | PP = PP | Vox = Vox.
https://x.com/El_Plural/status/2085117517060509720,2026-08-05,@El_Plural,PP,"Pablo Alborán estalla contra el Gobierno de Moreno Bonilla por financiar sacerdotes con fondos sanitarios: ""Basta ya"" https://t.co/cIUU3oK2P9",perjudica,1.0,perjudica,1.0,rival,Pablo Alborán = Independiente | Moreno Bonilla = PP.
https://x.com/La_SER/status/2070125142894653539,2026-06-25,@La_SER,varios,"🔴ÚLTIMA HORA | El Congreso aprueba la reforma del Código Penal para penalizar con cárcel las 'terapias de conversión' para personas LGTBIQ+ con la abstención del PP y el voto en contra de Vox
https://t.co/ndTrveCnGs https://t.co/gBVfCBP0TT",neutro,0.22,perjudica,0.07,sin voz,Congreso = PSOE / Sumar | PP = PP | Vox = Vox.
https://x.com/noticias_cuatro/status/2056384318251970582,2026-05-18,@noticias_cuatro,PSOE,Los inspectores de Hacienda cobran un complemento de productividad del 25% de su salario por abrir procedimientos aunque no ganen https://t.co/tXqSDsbBTN,perjudica,1.0,perjudica,1.0,sin voz,Hacienda = PSOE (Ministerio de Hacienda).
https://x.com/elconfidencial/status/2014236372178006459,2026-01-22,@elconfidencial,PSOE,"Adif tardó casi 6 minutos en contactar con el Alvia y descubrir que había descarrilado.

El Ministerio de Transportes y Adif reconocen que no interrumpieron la circulación por la línea Madrid-Sevilla hasta las 20.15, más de 30 minutos después del impacto
 https://t.co/FUvtwKnnig",perjudica,1.0,perjudica,1.0,tercero,Adif = PSOE (Ministerio de Transportes) | Ministerio de Transportes = PSOE.
https://x.com/elconfidencial/status/2072930841559191666,2026-07-03,@elconfidencial,PSOE,"La directora de la Guardia Civil elaboró una lista negra con los mandos que investigaban a Sánchez y su entorno.

La Fiscalía asegura que la cúpula reunió ""datos que permitieron la identificación de los que intervinieran en asuntos ligados al Gobierno""
https://t.co/Vatt7Zgll6",perjudica,0.97,perjudica,0.75,cargo del partido,Directora de la Guardia Civil = PSOE | Pedro Sánchez = PSOE | Fiscalía = PSOE.
https://x.com/El_Plural/status/2072584001022238920,2026-07-02,@El_Plural,PSOE,🔴La filtración de los datos personales de Zapatero vulnera la jurisprudencia española y europea https://t.co/OaduqFvfMI,perjudica,0.58,perjudica,0.36,tercero,Zapatero = PSOE.
https://x.com/eldiarioes/status/2036772320279154945,2026-03-25,@eldiarioes,varios,"🔴 Sánchez, a Feijóo: ""¿No sabe usted poner a Huelva en el mapa, pero si sabe usted dónde están las armas nucleares en Irán?""

""Tardó menos de 10 horas en celebrar que EEUU bombardeara Irán. ¿Ha caído el régimen?"" https://t.co/5eXH1Sa2wz https://t.co/jOSmP4tAV2",perjudica,0.74,perjudica,0.74,cargo del partido,Sánchez = PSOE. | Feijóo = PP.
https://x.com/eldiarioes/status/2031466431540334830,2026-03-10,@eldiarioes,PSOE,"🗣Mañueco (PP): ""Usted estuvo ayer con Puente, que frivolizaba este verano con el dolor y el sufrimiento por los incendios en Castilla y León""

🗣Martínez (PSOE): ""Frivolizar es estar en Cádiz comiendo y que le tuviéramos que llevar a rastras a Villablino"" https://t.co/pQakWHrUsi https://t.co/rlE4AKt7TU",perjudica,0.56,beneficia,0.4,cargo del partido,Mañueco = PP. | Puente = PSOE. | Martínez = PSOE.
https://x.com/La_SER/status/2016060093788242318,2026-01-27,@La_SER,ninguno,🔴 ÚLTIMA HORA | La tasa de desempleo baja del 10% por primera vez desde 2008 y la mayor parte del empleo creado fue a tiempo completo e indefinido https://t.co/OmdbXIwepR https://t.co/0ikE26RiFO,neutro,0.96,neutro,0.95,tercero,Ninguna entidad política identificada.
https://x.com/La_SER/status/2010607929393926212,2026-01-12,@La_SER,PP,"El gobierno de Ayuso transfirió 61 millones de euros de las residencias públicas para pagar la deuda con Quirón
https://t.co/UAss54GVUT
Por @JavierAlonsoH",perjudica,1.0,perjudica,1.0,tercero,Gobierno de Ayuso = PP. | Quirón = PP / Caso pareja de Ayuso (Alberto González Amador).
https://x.com/abc_es/status/2097278781786345720,2026-09-08,@abc_es,PSOE,"🔷 #EXCLUSIVA «El exespía Mehdi Hijaouy también estaría abierto a entregar el contenido de los móviles de otros cuatro ministros españoles»

🔍 @KettyGarat explica cómo el ex número dos de los servicios secretos marroquíes dirigió las operaciones de espionaje realizadas a través https://t.co/1FogCJTht7",perjudica,0.99,perjudica,0.96,tercero,Mehdi Hijaouy = Caso Pegasus / Espionaje al Gobierno (PSOE). | Ministros españoles = PSOE.
https://x.com/elespanolcom/status/2036728852102418661,2026-03-25,@elespanolcom,PP,"🔵🗣️ Feijóo: ""Hasta Ucrania que lleva años en guerra ha aprobado los presupuestos, y España en paz no puede. Explíquenos qué urgencia tiene usted que no tiene Zelenski"" https://t.co/t8Q2UhCrst",perjudica,0.64,beneficia,0.42,cargo del partido,Feijóo = PP.
https://x.com/libertaddigital/status/2027001080031158609,2026-02-26,@libertaddigital,ninguno,"🔴#ÚLTIMAHORA | Bruselas destapa que la mitad de los menas de Canarias son adultos y Marruecos rechaza el 92% de las devoluciones

✍️ @paularenzana 
https://t.co/r5Xuj0luPp",neutro,0.74,neutro,0.88,tercero,Ninguna entidad política identificada.
https://x.com/HoyPorHoy/status/2064975168439468054,2026-06-11,@HoyPorHoy,PSOE,"""Probablemente, con la nulidad de la prueba (contra Zapatero) caiga la nulidad de otras partes muy importantes de todo lo que se está haciendo, y es muy relevante porque lo contrario sería una sumisión jurídica y procesal del derecho español a Estados Unidos""

📻 @JavierArocaA https://t.co/gHUQe2yNsT",beneficia,0.61,beneficia,0.82,cargo del partido,Zapatero = PSOE. | Javier Aroca = analista de izquierdas (órbita PSOE / Sumar).
https://x.com/okdiario/status/2095084978287583370,2026-09-02,@okdiario,PSOE,"💥 La portavoz de JUPOL sentencia a Marlaska al confirmar que conocía los hechos.

 ‼️ ""El señor Marlaska tenía conocimiento de todo. Mis compañeros se están partiendo la cara y se les está poniendo en peligro cuando esto se podría haber evitado"".
https://t.co/MkYNLbBr5z",perjudica,0.92,perjudica,1.0,rival,JUPOL = sindicato policial (oposición al Ministerio del Interior / afín a PP y Vox). | Marlaska = PSOE.
https://x.com/La_SER/status/2041851712164540854,2026-04-08,@La_SER,PP,"🔴El Gobierno de Ayuso concede a Quirón un nuevo contrato público: 120 millones de euros por gestionar el Laboratorio Clínico Central

Informa @RadioMadrid 

https://t.co/fLqRpLkEWR",perjudica,0.97,perjudica,0.99,tercero,Gobierno de Ayuso = PP. | Quirón = PP / Caso pareja de Ayuso (Alberto González Amador).
https://x.com/elconfidencial/status/2051961661288849478,2026-05-06,@elconfidencial,PSOE,"ÚLTIMA HORA | Anticorrupción sale en defensa de Aldama y dice que no recompensarle ""alienta la ley del silencio""
https://t.co/SwRaM6nt5y",beneficia,0.76,beneficia,0.82,cargo del partido,Anticorrupción = Caso Koldo / PSOE. | Aldama (Víctor de Aldama) = Caso Koldo / PSOE.
https://x.com/elmundoes/status/2098438942613811247,2026-09-11,@elmundoes,varios,"Vivas afirma que Moncloa le pidió ""que no llamara más"" tras días advirtiendo sobre la crisis migratoria porque se estaba poniendo ""muy pesado"" https://t.co/1OkiT48a68 https://t.co/GLkDZ1pEV1",perjudica,0.83,perjudica,0.88,cargo del partido,Vivas (Juan Jesús Vivas) = PP. | Moncloa = PSOE.
https://x.com/El_Plural/status/2070401174340063329,2026-06-26,@El_Plural,PSOE,🔴Los expertos señalan al juez Calama como responsable de la filtración de la vida privada de Zapatero https://t.co/JDvRO48myI,perjudica,0.25,perjudica,0.81,tercero,Juez Calama (José Luis Calama) = Caso Plus Ultra / Audiencia Nacional. | Zapatero (José Luis Rodríguez Zapatero) = PSOE / Caso Plus Ultra.
https://x.com/eldiarioes/status/2026278192655253788,2026-02-24,@eldiarioes,PP,"ÚLTIMA HORA | La jueza de la dana pide la imputación de Mazón

https://t.co/NLM16lH81v Por @lucas_marco https://t.co/Oi8Vv9YSuQ",perjudica,0.98,perjudica,1.0,rival,Jueza de la DANA = Caso DANA. | Mazón (Carlos Mazón) = PP / Caso DANA.
https://x.com/Hora25/status/2014452923585990917,2026-01-22,@Hora25,PSOE,"🗣️ @estherpalomera: ""Los mismos que ahora exigen medidas inmediatas son los mismos que decían que cada euro que destinaba el gobierno para la mejora de Rodalíes era para dar gusto al independentismo""

👉 https://t.co/2EyDBlukkD https://t.co/6ZVF9Eimzl",perjudica,0.63,perjudica,0.3,tercero,Esther Palomera = Periodista. | Gobierno = PSOE. | Rodalíes / Independentismo = ERC / Junts / PSOE.
https://x.com/larazon_es/status/2060313709382181347,2026-05-29,@larazon_es,varios,🇪🇸 Golpe a la Generalitat: la justicia obliga a exhibir la bandera de España en actos oficiales y en su interior https://t.co/WH3lJR0KmM,perjudica,0.92,perjudica,0.98,rival,Generalitat = ERC / Junts / PSC (Gobierno autonómico de Cataluña). | Justicia = Poder Judicial.
https://x.com/elEconomistaes/status/2085578262122807338,2026-08-07,@elEconomistaes,PSOE,La no deflactación del IRPF elimina toda la subida salarial media del año pasado https://t.co/nYKkI2lYso,perjudica,0.97,perjudica,0.98,tercero,No deflactación del IRPF = Ministerio de Hacienda / PSOE.
https://x.com/HoyPorHoy/status/2029127488752828767,2026-03-04,@HoyPorHoy,PP,"“El único que está fuera del marco de la UE es Feijóo por su incapacidad de análisis al reducirlo a lo que le obsesiona, que es Sánchez; hago un llamamiento a diplomáticos del PP para que su jefe no lleve a España al desastre”

📻 @iguardans en #ElAbierto https://t.co/Qh6ARTS44t",perjudica,0.99,perjudica,1.0,rival,Feijóo (Alberto Núñez Feijóo) = PP. | Sánchez (Pedro Sánchez) = PSOE. | PP = PP. | Ignasi Guardans = Ex-CiU / Analista político.
https://x.com/eldiarioes/status/1991436871012946337,2025-11-20,@eldiarioes,PP,"El PSOE madrileño, a Ayuso ""Enhorabuena por la compra de su ático, pese a que su novio decía que le iban a arruinar la vida, parece que se queda en España y con piso nuevo"" https://t.co/JKD9kWf3Gx https://t.co/t7uIkZmDHI",perjudica,0.7,perjudica,0.95,rival,PSOE madrileño = PSOE. | Ayuso (Isabel Díaz Ayuso) = PP. | Novio de Ayuso (Alberto González Amador) = Caso novio de Ayuso / PP.
https://x.com/europapress/status/2062131653409898988,2026-06-03,@europapress,PSOE,"#EnDirecto | La presidenta de la patronal catalana, ante Pedro Sánchez: ""La regularización de migrantes que ha puesto en marcha tu Gobierno es necesaria. No tiene sentido mantener en la irregularidad a personas que ya viven y trabajan aquí"" https://t.co/ACewVHgdel",beneficia,0.87,beneficia,0.87,tercero,Presidenta de la patronal catalana = Patronal catalana (Fepime / Foment del Treball). | Pedro Sánchez = PSOE. | Gobierno = PSOE / Sumar.
https://x.com/20m/status/2036767292126576719,2026-03-25,@20m,ninguno,"🔴 Última hora

➡️ El padre de Noelia, la joven que desde hace años pide la eutanasia, exige que se le obligue a realizar un tratamiento psiquiátrico previo

🗣️ ""Es un vacío legal gravísimo: se ofrece el suicidio sin intentar curar"" https://t.co/GAamSNj5Qk https://t.co/CmVioNSl4v",perjudica,0.31,neutro,0.68,tercero,Noelia / Padre de Noelia = Caso Noelia (debate Ley de Eutanasia).
https://x.com/elmundoes/status/2019107233959714944,2026-02-04,@elmundoes,PSOE,"Así son las llamadas robotizadas del PSOE de Aragón que el PP ha denunciado ante la Junta Electoral: ""445 euros menos de pensión por culpa de las derechas"" https://t.co/yYuCDR8dPH https://t.co/ijPNzXs6dX",perjudica,0.95,perjudica,0.97,tercero,PSOE de Aragón = PSOE. | PP = PP. | Junta Electoral = Institución electoral / Administración pública.
https://x.com/eldiarioes/status/2049529751560135135,2026-04-29,@eldiarioes,PP,ÚLTIMA HORA | El agente Morocho revela que uno de los acusados en Kitchen filtró a Cospedal documentación secreta del caso Gürtel https://t.co/JxbkiEgjyV Por @pedroagueda https://t.co/4DTA8PITEZ,perjudica,0.99,perjudica,0.98,tercero,Agente Morocho = Caso Gürtel / Caso Kitchen (Policía Nacional). | Caso Kitchen = PP. | María Dolores de Cospedal = PP. | Caso Gürtel = PP.
https://x.com/eldiarioes/status/2022404628953076183,2026-02-13,@eldiarioes,PP,EXCLUSIVA | Una interventora de la Generalitat con 70.000 euros de sueldo también adquirió una VPO de Alicante que ganaron cargos del PP https://t.co/NelWumWiI8 Por @sergipitarch y Artur Balaguer https://t.co/gVI0TVXb9b,perjudica,0.95,perjudica,0.99,tercero,Generalitat Valenciana = PP. | VPO de Alicante = Caso VPO Alicante / PP. | PP = PP.
https://x.com/elmundoes/status/2076902228841935309,2026-07-14,@elmundoes,ninguno,La Policía eleva a 3 millones los inmigrantes regularizados con sus familias https://t.co/wIbbQJ3qyB,neutro,0.75,neutro,0.92,tercero,Policía Nacional = Fuerzas y Cuerpos de Seguridad del Estado / Institución estatal.
https://x.com/abc_es/status/1976248707700941100,2025-10-09,@abc_es,PP,"‼ El 60% de los migrantes sometidos a pruebas dentales en Baleares resultan ser adultos

✍ Informa Andrés Lasaga  https://t.co/mc9UqoqrSa",perjudica,0.54,beneficia,0.23,tercero,Govern de les Illes Balears = PP. | Andrés Lasaga = Periodismo / ABC.
https://x.com/Hora25/status/1985811010788475234,2025-11-04,@Hora25,PP,"🗣️ @estherpalomera: ""Miguel Ángel Rodríguez y el novio de Ayuso se han choteado del tribunal, han frivolizado con la mentira, con el bulo, con la situación del Fiscal General y con el suicidio y la salud mental""

👉 https://t.co/7M9CjCGD1w https://t.co/VNZ1lVvNxD",perjudica,0.99,perjudica,1.0,tercero,Esther Palomera = Periodismo / elDiario.es. | Miguel Ángel Rodríguez = PP. | Novio de Ayuso (Alberto González Amador) = Caso González Amador / PP. | Isabel Díaz Ayuso = PP. | Fiscal General del Estado (Álvaro García Ortiz) = Caso filtración fiscal / PSOE.
https://x.com/eldiarioes/status/2033500867098194301,2026-03-16,@eldiarioes,PP,"ÚLTIMA HORA | La UCO concluye que el expresidente de la Diputación de Almería pagaba una hipoteca con dinero de la corrupción
https://t.co/YTaE3jEm8J Por @pedroagueda https://t.co/po90ojnhDK",perjudica,1.0,perjudica,1.0,rival,UCO = Guardia Civil / Institución estatal. | Expresidente de la Diputación de Almería (Javier Aureliano García) = PP / Caso Mascarillas Almería. | Diputación de Almería = PP.
https://x.com/eldiarioes/status/2067640480985452916,2026-06-18,@eldiarioes,PP,"Feijóo oculta en El Hormiguero que recibió miles de euros en botellas de Vega Sicilia como presidente gallego 

https://t.co/NWdJN85YkO Por @luipardo",perjudica,1.0,perjudica,1.0,tercero,Alberto Núñez Feijóo = PP. | El Hormiguero = Programa de televisión / Atresmedia. | Vega Sicilia = Empresa vitivinícola. | Presidencia de la Xunta de Galicia = PP.
https://x.com/publico_es/status/1983458698224632028,2025-10-29,@publico_es,PP,"🔴 DIRECTO | Yolanda Díaz, sobre la dana: ""El PP, después de votar en contra de la reforma laboral, me pidió en Valencia que aprobase los ERTES. No sabían que estaba en vigor"" https://t.co/AELIsoWkPA",perjudica,0.94,perjudica,0.98,rival,Yolanda Díaz = Sumar. | PP = PP. | Gestión DANA Valencia = PP.
https://x.com/rtvenoticias/status/2029169172123431005,2026-03-04,@rtvenoticias,PSOE,"🔴Macron se ha puesto en contacto con el presidente del Gobierno, Pedro Sánchez, para trasladarle su apoyo frente a las amenazas comerciales de Donald Trump.

Bruselas ha salido en defensa de España y asegura que va a proteger los intereses de la UE. António Costa también ha https://t.co/bfXPmfCSeI",beneficia,0.79,beneficia,0.99,cargo del partido,Pedro Sánchez = PSOE.
https://x.com/el_pais/status/2052676972388454557,2026-05-08,@el_pais,varios,"Una jueza archiva la causa contra Vito Quiles al concluir que no acosó ni lesionó a Sarah Santaolalla a la salida del Senado, tras examinar las grabaciones de las cámaras de seguridad https://t.co/w51APKLQ40",beneficia,0.72,beneficia,0.76,sin voz,Vito Quiles = Se Acabó La Fiesta (SALF) / Vox. | Sarah Santaolalla = PSOE.
https://x.com/elmundoes/status/2097705465249468722,2026-09-09,@elmundoes,PSOE,"#ÚltimaHora 🔴 El CNI alertó el 29 de julio al Gobierno y a Marruecos de la ""extraordinaria gravedad"" de un asalto masivo a Ceuta para la Fiesta del Trono  https://t.co/IztpLoBr0h",perjudica,0.49,perjudica,0.46,tercero,CNI = Institución del Estado. | Gobierno = PSOE / Sumar.
https://x.com/eldiarioes/status/1985393070805041491,2025-11-03,@eldiarioes,PP,La fiscal Lastra confirma que tuvo acceso al contenido del correo de la confesión de la pareja de Ayuso un día antes de que llegara al fiscal general https://t.co/v47JK5w8HP,perjudica,0.86,perjudica,0.87,rival,Almudena Lastra = Caso revelación de secretos contra Álvaro García Ortiz. | Pareja de Ayuso (Alberto González Amador) = Caso novio de Ayuso / PP. | Isabel Díaz Ayuso = PP. | Fiscal General (Álvaro García Ortiz) = Caso revelación de secretos / PSOE.
https://x.com/eldiarioes/status/2100499105566843083,2026-09-17,@eldiarioes,PP,"🔴Espinar, a Ayuso: ""Prometió dimitir si mentía con el asunto del ático, ¿Dónde está su carta?  https://t.co/99XTrVybGB https://t.co/jloZFACRjV",perjudica,0.99,perjudica,1.0,rival,Mar Espinar = PSOE. | Isabel Díaz Ayuso = PP / Caso ático de Ayuso.
https://x.com/okdiario/status/2080707613105258697,2026-07-24,@okdiario,PSOE,"🗣️ Tudela inicia sus fiestas al grito de ""¡Pedro Sánchez, hijo de puta!"" y ""¡Que viva España!"" de Manolo Escobar.

📲 Todos los detalles: https://t.co/wwaGntiQO8 https://t.co/CL6VwK97Vn",perjudica,0.92,perjudica,0.9,tercero,Pedro Sánchez = PSOE.
https://x.com/ESdiario_com/status/2066908668134584732,2026-06-16,@ESdiario_com,PSOE,🚨 ¡BOMBAZO! La UCO señala a Rosa Villacastín como fundadora de las cloacas del PSOE. ¿Qué más se esconde? #Corrupción #Política https://t.co/pM0tptGLtV,perjudica,1.0,perjudica,1.0,rival,UCO = Guardia Civil / Caso Koldo y tramas de corrupción. | Rosa Villacastín = PSOE. | PSOE = PSOE.
https://x.com/el_pais/status/1988615570057752595,2025-11-12,@el_pais,ninguno,"📺 TV en DIRECTO | Rufián: ""No tengo ninguna gana de que entre en este Gobierno gente que dice abiertamente que hay que hundir barcos llenos de niños. Mientras yo sea portavoz de ERC, aquí se va a parar el fascismo"" https://t.co/VEsWA04wRz https://t.co/qjzCVs1O6n",beneficia,0.66,beneficia,0.13,cargo del partido,Gabriel Rufián = ERC. | Gobierno = PSOE / Sumar. | ERC = ERC.
https://x.com/elmundoes/status/2063956016274809108,2026-06-08,@elmundoes,PSOE,#ÚltimaHora 🔴 El juez Pedraz ordena investigar las reuniones de la 'fontanera' del PSOE en la Fiscalía General de García Ortiz https://t.co/ClPP9fkBVO,perjudica,0.99,perjudica,1.0,rival,Santiago Pedraz = Audiencia Nacional. | 'Fontanera' del PSOE (Leire Díez) = Caso cloacas del PSOE / PSOE. | Fiscalía General = Institución judicial. | Álvaro García Ortiz = Caso revelación de secretos / PSOE. | PSOE = PSOE.
https://x.com/okdiario/status/1985652918939250901,2025-11-04,@okdiario,PSOE,"🔵 HEMEROTECA | Sánchez, de nuevo retratado:

👉 ""Todo aquel compañero que tenga que comparecer ante un tribunal, tendrá que dimitir. El PSOE está por encima de eso"". https://t.co/P3hZUfP7p7",perjudica,0.99,perjudica,0.92,cargo del partido,Pedro Sánchez = PSOE. | PSOE = PSOE.
https://x.com/europapress/status/2052765637332594945,2026-05-08,@europapress,ninguno,🇪🇸🇨🇳 El 55% de los españoles prefiere que la UE refuerce sus vínculos con China y otros países emergentes y no con EEUU https://t.co/LHIgOG57sm,neutro,1.0,neutro,1.0,tercero,"Sin entidades partidistas, empresas o casos vinculados."
https://x.com/voz_populi/status/2070024190229700750,2026-06-25,@voz_populi,PSOE,"🔴 La UDEF concluye que Zapatero lideró una ""organización criminal"" y niega que fuera un lobista

✍ Por Jose Sánchez (@josesanchezrec)

https://t.co/TwlaXXbZ6a",perjudica,0.93,perjudica,0.8,rival,Zapatero = PSOE | UDEF = Institución policial / Ministerio del Interior (PSOE).
https://x.com/HoyPorHoy/status/2053746146397339712,2026-05-11,@HoyPorHoy,ninguno,"""Estaba enfadado el presidente canario porque dice que le han ridiculizado; el único que se ha ridiculizado es él mismo con las declaraciones que está haciendo desde el primer momento""

📻 Àngels Barceló en #ElAbierto https://t.co/WkkozWTrrp",perjudica,0.99,perjudica,0.96,tercero,Presidente canario (Fernando Clavijo) = Coalición Canaria (CC) | Àngels Barceló = Cadena SER.
https://x.com/elmundoes/status/1972578986438861203,2025-09-29,@elmundoes,PSOE,"#ÚltimaHora🔴 Un informe de la Intervención General concluye que los contratos para los que Begoña Gómez firmó cartas de recomendación se adjudicaron ""incumpliendo la ley"" https://t.co/bnrtXIXK6i",perjudica,1.0,perjudica,1.0,tercero,Begoña Gómez = Caso Begoña Gómez / PSOE | Intervención General (IGAE) = Ministerio de Hacienda / PSOE.
https://x.com/eldiarioes/status/2069121992977158509,2026-06-22,@eldiarioes,PSOE,"A Aldama la corrupción le sale a devolver

Es inédito que un corrupto de esta dimensión acabe pillado y sentenciado, pero no entre en prisión y se quede con el botín
https://t.co/gcKEThwSFK Lo cuenta @iescolar https://t.co/L9gGQL6uSW",perjudica,0.97,perjudica,0.98,tercero,Aldama (Víctor de Aldama) = Caso Koldo / PSOE.
https://x.com/larazon_es/status/2053845080956371018,2026-05-11,@larazon_es,PSOE,"🚨 La Asociación Unificada de Guardias Civiles denuncia que los 150 agentes desplegados en Tenerife por el operativo frente al hantavirus han tenido que asumir “de su bolsillo” los gastos de su estancia. 

💸 Según AUGC, el Ministerio del Interior no ha abonado las dietas ni los https://t.co/iGg9qSoQww",perjudica,1.0,perjudica,1.0,rival,Asociación Unificada de Guardias Civiles (AUGC) = Asociación profesional de la Guardia Civil | Ministerio del Interior = Gobierno de España / PSOE.
https://x.com/El_Plural/status/2040701887528206590,2026-04-05,@El_Plural,PP,"🔴 Bárcenas señala a la cúpula de Rajoy a 24 horas del juicio del caso Kitchen: ""Sería imposible sin su conocimiento"" https://t.co/zrL2DcDviW",perjudica,1.0,perjudica,0.98,cargo del partido,Bárcenas (Luis Bárcenas) = PP / Caso Bárcenas / Caso Kitchen | Rajoy (Mariano Rajoy) = PP | Caso Kitchen = PP.
https://x.com/el_pais/status/1976677258690515361,2025-10-10,@el_pais,PSOE,"Vídeo | Miguel Ángel Rodríguez reconoce al juez que se inventó que el fiscal general retirara el pacto por “órdenes de arriba”. EL PAÍS accede a la grabación de la instrucción sobre el caso del fiscal general del Estado, Álvaro García Ortiz https://t.co/Cu1WLdGM8p",perjudica,0.63,perjudica,0.8,rival,Miguel Ángel Rodríguez = PP | Fiscal General del Estado (Álvaro García Ortiz) = Caso revelación de secretos / Caso González Amador / PSOE.
https://x.com/eldiarioes/status/1998286734937805017,2025-12-09,@eldiarioes,PP,"ÚLTIMA HORA | La Audiencia Nacional entierra dos años un informe policial que señala a Cospedal en el caso Kitchen
https://t.co/6DjrejsFLB Por @pedroagueda https://t.co/UFIoFaYvyS",perjudica,0.89,perjudica,0.86,rival,Audiencia Nacional = Órgano judicial | Cospedal (María Dolores de Cospedal) = PP / Caso Kitchen | Caso Kitchen = PP.
https://x.com/elmundoes/status/2046142408161714348,2026-04-20,@elmundoes,ninguno,"Jóvenes más 'pobres' en España: su riqueza se desploma un 72% desde la crisis financiera, con salarios 'atascados' y sin vivienda https://t.co/WhWgJmUGsP",neutro,0.97,neutro,0.99,tercero,"Sin entidades partidistas, empresas o casos vinculados."
https://x.com/el_pais/status/2035348236899131889,2026-03-21,@el_pais,PSOE,El grueso de las tropas españolas desplegadas en Irak ha llegado a primera hora de esta mañana a la base aérea de Torrejón de Ardoz (Madrid) después de que se decidiera repatriarlas ante el deterioro de la seguridad en la región https://t.co/oJ8hMNl3Yv https://t.co/4sbv1f05sy,neutro,0.48,neutro,0.37,sin voz,Tropas españolas = Fuerzas Armadas / Ministerio de Defensa (PSOE). | Base aérea de Torrejón de Ardoz = Fuerzas Armadas / Ministerio de Defensa (PSOE).
https://x.com/el_pais/status/2029282079880388894,2026-03-04,@el_pais,PSOE,"Albares, después de que Karoline Leavitt anunciara que España colaborará militarmente con EE UU: ""Ella será la portavoz de la Casa Blanca, pero yo soy el ministro de Exteriores de España y le digo que nuestra posición sigue siendo la misma"" https://t.co/kh53MjU8Or https://t.co/nVCaeGXttr",beneficia,0.35,beneficia,0.93,cargo del partido,José Manuel Albares = PSOE. | Karoline Leavitt = Portavoz de la Casa Blanca / Gobierno de EE. UU.
https://x.com/elespanolcom/status/2001223168199999706,2025-12-17,@elespanolcom,PSOE,"‼️🗣️ La respuesta de María Caballero cuando Santos Cerdán pide respeto hacia su mujer, ""que nada tiene que ver en esto"": ""¿Quién ha metido a su mujer en esto, usted no? Yo no la he metido, desde luego""

""¿Y su hermana? La que sigue de concejala en su pueblo y entró por el PSOE"" https://t.co/qUm2CduouT",perjudica,0.7,perjudica,0.71,rival,María Caballero = UPN / Caso Koldo (comisión de investigación en el Senado). | Santos Cerdán = PSOE / Caso Koldo. | PSOE = PSOE.
https://x.com/eldiarioes/status/1982131289760395676,2025-10-25,@eldiarioes,PP,"La multitudinaria marcha en València avanza con casi una hora de tardanza respecto a lo esperado por la afluencia de gente

🗣️Corean consignas como ""el president, a Picassent"" o ""La Camarero nos lleva al matadero""
https://t.co/qOui6fbwqz https://t.co/dnXd9pClZQ",perjudica,0.98,perjudica,0.97,tercero,El president (Carlos Mazón) = PP / Caso gestión de la DANA. | Susana Camarero = PP / Caso gestión de la DANA.
https://x.com/abc_es/status/2069726739782042028,2026-06-24,@abc_es,PSOE,"🔴Begoña Gómez pide a la Audiencia que le devuelva su pasaporte alegando que «la temporada de verano se acerca»

✍️Por @JMPoderoso 
https://t.co/UMxNv7aMc2",perjudica,0.62,perjudica,0.89,cargo del partido,Begoña Gómez = Caso Begoña Gómez / PSOE. | Audiencia Provincial = Institución judicial.
https://x.com/eldiarioes/status/1985097081619677418,2025-11-02,@eldiarioes,varios,"Varios informadores cuyas declaraciones no han sido tenidas en cuenta hasta ahora por el Supremo revelan que la confesión de fraude fiscal de González Amador circulaba por las redacciones horas e incluso días antes de que llegara al email de García Ortiz
https://t.co/xG9uOnuL4g",perjudica,0.9,perjudica,0.5,tercero,Tribunal Supremo = Institución judicial. | Alberto González Amador = Caso González Amador / PP. | Álvaro García Ortiz = Caso filtración de secretos / Fiscalía General del Estado (PSOE).
