url,fecha,handle,partido_antes,direccion_antes,partido_ahora,direccion_ahora,conf,motivo,texto
https://x.com/La_SER/status/1982411165469667379,2025-10-26,@La_SER,PP,perjudica,varios,perjudica,0.9,Sánchez responsabiliza a Feijóo y a Abascal por sostener a Mazón.,"🔴 Pedro Sánchez: ""Que Mazón siga al frente de la Generalitat tiene dos responsables: Feijóo y Abascal"" https://t.co/xk7g579wet"
https://x.com/elmundoes/status/1971879795051909560,2025-09-27,@elmundoes,PP,perjudica,PP,neutro,0.7,Informa sobre la propuesta del PP para restringir el IMV.,El PP propone limitar el ingreso mínimo vital a los inmigrantes y que sólo lo cobre quien haya cotizado y tenga permiso de residencia https://t.co/Q7pGI2Up3o
https://x.com/HoyPorHoy/status/2059552940181115385,2026-05-27,@HoyPorHoy,PSOE,perjudica,PSOE,beneficia,0.9,Defiende al partido denunciando sincronización policial en su contra.,"🎙️ @antonlosada: ""Habría que acabar con tanta casualidad porque hay una sincronización y un timing con los casos del PSOE. Entrar en la sede de un partido político con las fuerzas y cuerpos de seguridad habría que pensárselo antes"" https://t.co/3KDwHLiyyu"
https://x.com/okdiario/status/2098789483659317387,2026-09-12,@okdiario,ninguno,neutro,PSOE,perjudica,0.7,Acusa al Gobierno de intentar cometer un pucherazo electoral.,"🔵 OKDIARIO constata el intento de pucherazo.

🔗 https://t.co/L98VHvaFF4 https://t.co/WsvO1jaEo6"
https://x.com/cuatro/status/2058854344640897126,2026-05-25,@cuatro,PSOE,perjudica,PSOE,beneficia,0.7,Cuestiona la falta de pruebas de la UDEF contra Zapatero.,"La UDEF solo encuentra un mensaje de Zapatero en más de 300 páginas de informes de Plus Ultra, pero le otorga un papel líder en la trama https://t.co/FCRFhrzQDj"
https://x.com/eldiarioes/status/2026964579285193181,2026-02-26,@eldiarioes,PSOE,beneficia,varios,perjudica,0.9,Bolaños acusa a la oposición de mentir sobre el decreto.,"🔴 Bolaños, a PP, Vox y Junts: ""Ni okupas ni okupos. Ellos no tienen beneficios en este decreto ley. Ustedes lo saben y votaron a favor del mismo texto en 2025. Suban aquí, mientan y enrojezcan de vergüenza por engañar a la ciudadanía"" https://t.co/hiDYBiWrY8 https://t.co/CO268iT649"
https://x.com/eldiarioes/status/2075536575878844695,2026-07-10,@eldiarioes,PSOE,beneficia,PP,perjudica,0.7,Pide investigar la gestión de la alcaldesa popular en la DANA.,"Bernabé pide reabrir la comisión de investigación de la DANA en València tras los whatsapps de la alcaldesa
https://t.co/Joj7lcPwuX"
https://x.com/elmundoes/status/2072049152028987581,2026-06-30,@elmundoes,PP,perjudica,PSOE,perjudica,0.7,Cuestiona y pide suspender la regularización de migrantes del Gobierno.,La Generalitat pide la suspensión cautelar de la regularización masiva de inmigrantes tras la advertencia del Supremo https://t.co/gpesdv0LYd
https://x.com/La_SER/status/1977679927635038547,2025-10-13,@La_SER,PSOE,neutro,ninguno,neutro,0.9,Información sobre actividad diplomática oficial de Pedro Sánchez.,"🎥 Pedro Sánchez es recibido por el presidente egipcio Abdelfatah El-Sisi en la cumbre internacional 

https://t.co/ieNLxXqwT2 https://t.co/4mghkeHwCS"
https://x.com/esRadio/status/2033854856994144423,2026-03-17,@esRadio,varios,beneficia,ninguno,neutro,0.9,Crítica dirigida al Rey sin alusión a partidos políticos.,"""El Rey de España no puede atacar la memoria de los Reyes Católicos""

🎙️ Federico Jiménez Losantos en @eslamananadeFJL https://t.co/tO576ZVv6j"
https://x.com/el_pais/status/1983148322870145311,2025-10-28,@el_pais,varios,perjudica,PSOE,beneficia,0.7,Confirma que el Gobierno central avisó a tiempo en la DANA.,🔴 La jefa del 112 admite a la jueza de la dana que el Gobierno central le pidió a las 18.35 el envío de la alerta https://t.co/qWs7SuFbfF
https://x.com/La_SER/status/1980900543519186986,2025-10-22,@La_SER,varios,perjudica,PSOE,perjudica,0.7,Bildu exige al Gobierno actuar con contundencia contra actos de exaltación fascista.,"🎥  Aizpurua (EH Bildu): ""Ultras en la Universidad de Barcelona, cacerías nazis en Torrepacheco, franquistas en Ferraz [...] Le pedimos que apliquen la ley de Memoria Democrática e impidan estos actos de exaltación fascista""

https://t.co/bJKKimZrCJ https://t.co/cn2h82x1fQ"
https://x.com/el_pais/status/2041529211295318424,2026-04-07,@el_pais,PSOE,beneficia,PP,perjudica,0.9,Albares critica al PP recordando la ilegalidad de la guerra de Irak.,"📺 Albares responde a Monago: ""Nunca España ha tenido una política exterior que ha sido tan aplaudida por el mundo entero. (...) Los españoles saben bien del lado que estaría España en este momento, en el rincón de la historia de la ilegalidad como estuvimos en Irak"" https://t.co/SlKiJIsim4"
https://x.com/OndaCero_es/status/1992286070566764939,2025-11-22,@OndaCero_es,Sumar,beneficia,ninguno,neutro,0.9,Reflexión genérica sobre el 'lawfare' sin señalar a ningún partido político.,"Arantxa Tirado: ""Se da el fallo y luego se elabora la sentencia para que encaje, eso es 'lawfare'"" https://t.co/wCboQo4EVY"
https://x.com/el_pais/status/2016850287860801743,2026-01-29,@el_pais,PSOE,beneficia,PP,perjudica,0.9,Óscar Puente reprocha al PP su actitud circense ante las víctimas.,"📺TV EN DIRECTO | Óscar Puente: ""No sé qué sentirán las víctimas que hoy estén viendo este debate viéndoles en pie aplaudiendo como si esto se tratara de una especie de circo. No puede ser más inapropiado su comportamiento"" https://t.co/CctjZNOriN https://t.co/0OWOL1vpg9"
https://x.com/El_Plural/status/2002652477179531766,2025-12-21,@El_Plural,PP,perjudica,ninguno,neutro,0.9,Critica la lentitud del Tribunal Supremo al resolver causas judiciales pendientes.,La ‘pereza’ de la Sala II del Supremo con Rato y Zaplana: un año sin sentencia https://t.co/4NNW4PZc93
https://x.com/Hora25/status/2013348430165225839,2026-01-19,@Hora25,PSOE,beneficia,ninguno,neutro,0.9,Llamamiento a la unidad política sin señalamiento ni críticas partidistas.,"🗣️ @oscar_puente_, sobre la unidad entre los políticos a lo largo de esta trágica jornada: ""Lo que veis es lo que hay. Esto debería ser lo normal. Llama la atención porque venimos de un episodio no muy edificante"". https://t.co/U1ffauBVM1"
https://x.com/La_SER/status/2055341585466892381,2026-05-15,@La_SER,varios,perjudica,PP,perjudica,0.9,Sánchez critica a Ayuso por sus declaraciones y viaje a México.,"🎥 Pedro Sánchez, sobre la polémica estancia de Ayuso en México: ""Si yo voy a Pekín en busca de inversiones, eso para la derecha es malo, pero si Ayuso va a México a insultar a los mexicanos, eso es bueno"" https://t.co/mxa9wBWEDT"
https://x.com/eldiarioes/status/2074078901278564626,2026-07-06,@eldiarioes,PSOE,perjudica,PSOE,beneficia,0.9,El juzgado admite la demanda de Bolaños frente a acusaciones.,ÚLTIMA HORA | El juzgado admite la demanda de Bolaños contra Aldama por decir en televisión que le intentó sobornar https://t.co/3GcPssobvp https://t.co/86Z0QPv7QA
https://x.com/eldiarioes/status/2095138423627555056,2026-09-02,@eldiarioes,varios,perjudica,PSOE,beneficia,0.7,Exculpa al mando de Interior por la no recepción del informe.,"ÚLTIMA HORA | El director de la Policía asegura que la jueza ordenó a los autores del informe de Ceuta no dar traslado a sus superiores 

https://t.co/5DhCz2OOhr Por @pedroagueda https://t.co/Ulz8vvC9wT"
https://x.com/europapress/status/2032668102131958228,2026-03-14,@europapress,varios,perjudica,ninguno,neutro,0.9,Datos sobre listas de espera sin señalar partidos políticos.,"Una persona muere cada 16 minutos en las listas de espera de la dependencia, según un informe: entre diciembre de 2024 y diciembre de 2025 fallecieron 32.704 personas https://t.co/rVRhQGD02D"
https://x.com/okdiario/status/2098505132367319118,2026-09-11,@okdiario,PP,beneficia,PSOE,perjudica,0.9,Acusación directa contra dirigentes del PSOE por viviendas de lujo.,"‼️ Ayuso enumera más de 20 viviendas de lujo de dirigentes del PSOE: “No vale decir después que los culpables son otros». 

Ha desglosado la lista después de que las portavoces de Más Madrid y PSOE-M criticaran la compra del ático. https://t.co/oTtK4mIejH"
https://x.com/eldiarioes/status/1998416445622149443,2025-12-09,@eldiarioes,PSOE,perjudica,ninguno,neutro,0.9,Noticia procesal del exfiscal general sin alusión a partidos políticos.,"ÚLTIMA HORA | El ex fiscal general pedirá “cuanto antes” la nulidad de la sentencia del Supremo para acudir al Constitucional
https://t.co/vmqasyrj8Q Por @elenaherrerad y @albert_poux https://t.co/xY49gVNDfu"
https://x.com/eldiarioes/status/2019843585877631249,2026-02-06,@eldiarioes,varios,perjudica,PP,perjudica,0.7,Sánchez se burla públicamente de un error de Feijóo.,"🔴 Sánchez, sobre el lapsus de ""Brifín"" de Feijóo: ""El que no fue presidente porque no quiso no mete más la pata porque no puede"" https://t.co/OfrglQ9Eiu https://t.co/jtHuoL6f5f"
https://x.com/elespanolcom/status/1973338632397414630,2025-10-01,@elespanolcom,ninguno,perjudica,ninguno,neutro,0.5,Trata un conflicto vecinal local sin implicar a los partidos analizados.,"🔴🗣️ Tensión en la Cataluña interior: Torelló estalla contra 25 okupas magrebís que roban e intimidan con la tolerancia del alcalde

Los vecinos irrumpen en el pleno para denunciar ""semanas de maltrato""; mientras, la Policía se declara ""sin efectivos"" y ruega ayuda a los Mossos https://t.co/hVH66o5ZS1"
https://x.com/publico_es/status/1994806308613022104,2025-11-29,@publico_es,PSOE,perjudica,PSOE,beneficia,0.9,Defiende al ex Fiscal General afín cuestionando al Tribunal Supremo.,"OPINIÓN I “El Supremo ha considerado que el ex Fiscal General del Estado es culpable de un delito cuyos argumentos desconocemos (...) sobre todo, porque una semana después de anunciarse el fallo seguimos sin conocer la sentencia”, por Ana Pardo de Vera

https://t.co/wu0PsRW2x6 https://t.co/tODWILQnxv"
https://x.com/eldiarioes/status/2048796661934096550,2026-04-27,@eldiarioes,PSOE,perjudica,PSOE,beneficia,0.7,Argumento de defensa que respalda a Gómez comparándola con el PP.,ÚLTIMA HORA | La defensa de Begoña Gómez cita la boda de la hija de Aznar entre las tareas “privadas” de asistentes en Moncloa https://t.co/WcG4EwKRxW https://t.co/m7JfsTmOUO
https://x.com/voz_populi/status/2090494177607852410,2026-08-20,@voz_populi,PSOE,perjudica,ninguno,neutro,0.9,Informa sobre la red eléctrica sin señalamiento a partidos políticos.,"🔴ÚLTIMA HORA 
El sistema vuelve a temblar y Red Eléctrica activa de nuevo el mecanismo contra apagones https://t.co/J3HWqeyLt9"
https://x.com/eldiarioes/status/2016993352730689962,2026-01-29,@eldiarioes,varios,beneficia,varios,neutro,0.7,Cruce de reproches y acusaciones mutuas entre Vox y PSOE.,"🔴 Nolasco (Vox): ""Nadie ha hecho más daño hacia las mujeres que los gobiernos de la izquierda y el PSOE""

Alegría (PSOE): ""Ustedes llevan en sus listas a personas condenadas por violencia machista. Así que un respeto a todas las mujeres"" https://t.co/6qjTVbLqHy https://t.co/v72ImrZ6iS"
https://x.com/eldiarioes/status/1985450158008778862,2025-11-03,@eldiarioes,PSOE,perjudica,PSOE,beneficia,0.7,Defensa del fiscal general frente a acusaciones en el proceso judicial.,El ‘número dos’ de García Ortiz alude a la “animadversión” de la fiscal superior de Madrid por el fiscal general  https://t.co/Aakb413Tsg https://t.co/osr5VORJ5l
https://x.com/eldiarioes/status/1993396267905438160,2025-11-25,@eldiarioes,PSOE,perjudica,PSOE,beneficia,0.7,Cuestiona la imparcialidad de los jueces que condenaron al exfiscal general.,"Tres jueces del Supremo que suscribieron la condena al ex fiscal general impartieron un curso remunerado organizado por el ICAM, que empezó un día después de acabar el juicio. El ICAM presentó la primera querella contra la Fiscalía y ejerció la acusación popular"
https://x.com/okdiario/status/2033316451394683315,2026-03-15,@okdiario,Vox,perjudica,Vox,beneficia,0.7,Defiende a Vox frente a Alvise para evitar escaños del PSOE.,"El partido del ‘faker’ a sueldo Alvise impide que Vox logre 3 escaños más en Valladolid, Segovia y Zamora, que van para el PSOE. https://t.co/1yZ7BNlAoT"
https://x.com/okdiario/status/2029173089242656865,2026-03-04,@okdiario,Sumar,perjudica,ninguno,neutro,0.9,"Pablo Iglesias pertenece a Podemos, partido no incluido en las opciones.","👨🏻‍⚖️ La juez de la Audiencia abronca a Iglesias por cómo se sienta delante del tribunal del ‘caso Dina’: «Las piernas así no».

✍🏻 Noticia de Fernán González (@fernangonzalez).

🔗 https://t.co/mvQIsZwPRK https://t.co/rM57riwssv"
https://x.com/La_SER/status/2077055873277440083,2026-07-14,@La_SER,PSOE,perjudica,PP,perjudica,0.7,Crítica a Rajoy por sus polémicas declaraciones sobre Francia.,"""Estoy muy avergonzado"": las palabras de Sánchez al primer ministro francés en plena polémica por las palabras de Rajoy

https://t.co/KEQgcZK21X https://t.co/YjLD4phCN8"
https://x.com/elmundoes/status/2048717119911526522,2026-04-27,@elmundoes,PP,beneficia,PSOE,perjudica,0.9,Acusa al Gobierno de alterar el censo para cometer pucherazo.,"El mayor pucherazo es cambiar el censo

✍️ La opinión de Federico Jiménez Losantos  https://t.co/1qszqO9Rdb"
https://x.com/La_SER/status/1971147764844392616,2025-09-25,@La_SER,PSOE,beneficia,PSOE,neutro,0.7,Informa de la postura del presidente de RTVE sobre Eurovisión.,"🔴 El presidente de RTVE defiende que España no participe en Eurovisión si está Israel: ""No es un mero festival de canciones, su carga política es enorme""

https://t.co/YZrigcpNNB https://t.co/Ajd4mKujvD"
https://x.com/el_pais/status/2039221967564271821,2026-04-01,@el_pais,PSOE,perjudica,PSOE,neutro,0.7,Informa del fin de la vía exprés de regularización a venezolanos.,"España cerrará a los venezolanos la vía exprés de regularización de la que gozaban desde 2018, un mecanismo privilegiado que regularizó a casi un cuarto de millón de migrantes de Venezuela https://t.co/4gbXhQyHoV"
https://x.com/La_SER/status/2002029314548592922,2025-12-19,@La_SER,PSOE,perjudica,PSOE,beneficia,0.7,Revela un error de la UCO que desvincula al Gobierno.,"La UCO confunde a un empresario vinculado a Aldama con un alto cargo del Gobierno y le atribuye por error una responsabilidad en la trama de hidrocarburos

Información de @MACamposP 

https://t.co/Hrd8oAdIHw"
https://x.com/eldiarioes/status/2056701903837229475,2026-05-19,@eldiarioes,PSOE,perjudica,PP,perjudica,0.9,Óscar Puente insulta y acusa a Feijóo por filtraciones judiciales.,Óscar Puente afirma que Feijóo tiene “información precisa” sobre la causa secreta en la que está imputado Zapatero: “Es tan imbécil que nos deja pruebas” https://t.co/rl25eyNGnr
https://x.com/el_pais/status/2061031142040666276,2026-05-31,@el_pais,varios,perjudica,PP,perjudica,0.9,Pedro Sánchez ataca duramente la trayectoria política de Aznar.,"📺 TV EN DIRECTO | Sánchez: ""Aznar dice 'quien pueda hacer que haga'. Es un do de pecho de una persona que se sobreestima. Aportó la corrupción, las mentiras del 11-M y llevar a España a una guerra ilegal. Es una proclama profundamente antidemocrática"" https://t.co/mL4zweH2nf https://t.co/Y3iDg4AYFL"
https://x.com/elmundoes/status/1983111404023431262,2025-10-28,@elmundoes,PSOE,neutro,PSOE,perjudica,0.7,Cuestiona la inyección millonaria de Hacienda a RTVE.,#ÚltimaHora 🔴 El Ministerio de Hacienda inyecta 63 millones de euros a RTVE para seguir la estela de los últimos meses  https://t.co/v0Mo6k5dhB
https://x.com/okdiario/status/2084697758049407015,2026-08-04,@okdiario,Sumar,perjudica,ninguno,perjudica,0.7,Crítica a la Ley Trans y a Podemos sin partido evaluable.,"‼️ Nicole Delgado desmonta el discurso trans de Pablo Fernández: ""Soy trans mucho antes de que apareciera Irene Montero. La Ley Trans es una chapuza y no le permito a Pablo Fernández que piense por mí"".

📺 'En Boca de Todos' https://t.co/nXCvrpjKSM"
https://x.com/elespanolcom/status/1988264677269217525,2025-11-11,@elespanolcom,varios,perjudica,PSOE,perjudica,0.7,Ataque de Vox a Sánchez por no comparecer por la DANA.,"El dardo de Jose María Llanos (Vox) a Sánchez en la comparecencia de Mazón en Les Corts Valencianes: ""Muchas gracias por su comparecencia, usted sí que comparece, pero Sánchez no se atreve""

""Y no porque no tenga obligación, sino porque no tiene vergüenza"" https://t.co/SkH2ZMvEqK"
https://x.com/EFEnoticias/status/2029272678763319751,2026-03-04,@EFEnoticias,PSOE,beneficia,PSOE,neutro,0.9,Información neutra sobre un desmentido oficial del Gobierno de España.,"#ÚLTIMAHORA | España desmiente ""tajantemente"" que haya acordado cooperar con el Ejército estadounidense. https://t.co/CeFm89xwEm"
https://x.com/abc_es/status/2090100495687860263,2026-08-19,@abc_es,PP,perjudica,ninguno,neutro,0.9,Noticia estrictamente informativa sobre rutas migratorias sin señalamiento político.,"Los retornados de Ceuta saltan a la Península en pateras-taxi desde Castillejos

✍️ Informa @Borjamendez 

🔗https://t.co/O4Axexcfbu https://t.co/3Z8djpGAOO"
https://x.com/20m/status/2084932065590464555,2026-08-05,@20m,Sumar,beneficia,Sumar,neutro,0.9,Informa sobre una propuesta parlamentaria registrada por Sumar sobre Ceuta.,🔴 URGENTE | Sumar registra una iniciativa en el Congreso para que España no organice el Mundial 2030 con Marruecos tras la crisis en Ceuta https://t.co/6cifNeYUv6
https://x.com/La_SER/status/2018621451298062719,2026-02-03,@La_SER,PSOE,beneficia,PSOE,neutro,0.9,Reproduce un anuncio oficial de Pedro Sánchez sobre redes sociales.,"🎥 Sánchez: ""España va a prohibir el acceso de los menores de 16 años a las redes sociales. Las plataformas tendrán que implantar medidas de control de edad efectivas"" https://t.co/zEFsWFTGYo"
https://x.com/rtvenoticias/status/2079558762109534688,2026-07-21,@rtvenoticias,PSOE,beneficia,ninguno,neutro,0.9,Noticia meramente informativa sobre la futura regulación del tabaco.,"España prohibirá fumar en terrazas, marquesinas, andenes, piscinas o playas.

Además, la nueva ley de tabaco prohíbe expresamente su consumo a los menores. Antes, era solo la venta. https://t.co/o6yGTfrtr5"
https://x.com/eldiarioes/status/2069785151513530424,2026-06-24,@eldiarioes,PSOE,perjudica,PP,perjudica,0.9,Urtasun ataca a Borja Sémper del PP sobre corrupción.,"🔴 Urtasun, a Borja Sémper: ""Me preocupan mucho los corruptos y me preocupa que a Aldama nadie le reclame los 3 millones de euros que robó"" https://t.co/YzepsdB2dj https://t.co/IETqTsfvtL"
https://x.com/larazon_es/status/2097035708460388359,2026-09-07,@larazon_es,Vox,beneficia,PSOE,perjudica,0.9,Crítica a la gestión y política migratoria del Gobierno.,"⚠️ El ex General de División Rafael Dávila Álvarez lanza un aviso demoledor: “El Rey debe actuar ya; esto no es migración, es una invasión” https://t.co/CxkdVUmitm"
https://x.com/Hora25/status/1978558082968928602,2025-10-15,@Hora25,PSOE,perjudica,PSOE,beneficia,0.7,Valora positivamente la firmeza y realismo de Sánchez frente a Trump.,"👉 @carlosecue: ""Meloni le ha dicho con entusiasmo a Trump que sí al 5% del gasto en defensa, pero no va a llegar porque su situación es peor que la nuestra""

🔊 ""Sánchez, sin embargo, ha hecho política y ha dicho que no puede ni quiere cumplirlo"" https://t.co/rx233aL8iO"
https://x.com/europapress/status/2057385684302745717,2026-05-21,@europapress,PSOE,perjudica,PSOE,beneficia,0.7,Defiende a Zapatero y al Gobierno frente a supuestas injerencias externas.,"Enrique Santiago (Sumar) denuncia que EEUU ha facilitado información de Zapatero porque tiene interés en provocar una crisis en el Gobierno de España: ""No es muy normal que EEUU se preocupe tanto de Zapatero"" https://t.co/eI2za1gVYG"
https://x.com/europapress/status/2036792392356184161,2026-03-25,@europapress,varios,beneficia,PSOE,perjudica,0.7,Critica la gestión y la falta de presupuestos de Pedro Sánchez.,"#EnDirecto | Feijóo a Sánchez: ""No es capaz de reabrir el AVE Málaga-Madrid pero sabe cómo reabrir el estrecho de Ormuz. No es capaz de presentar presupuestos pero va a solucionar el cambio climático. ¿Se cree que en España no hay vida inteligente?"" https://t.co/QVg8WrZkNL"
https://x.com/elmundoes/status/2080668444232503449,2026-07-24,@elmundoes,PP,perjudica,PSOE,perjudica,0.7,Descalificación directa de Ayuso contra el ministro Óscar Puente.,"Ayuso, tras las declaraciones de Óscar Puente: ""El primer mamarracho que caliente el ambiente, allá él"" https://t.co/aIwFGtPX77"
https://x.com/publico_es/status/1992208188649971864,2025-11-22,@publico_es,PSOE,beneficia,ninguno,neutro,0.9,Reflexión histórica sobre la Transición sin alusión a partidos actuales.,"🔴 DIRECTO | Paca Sauquillo: ""Creo que hizo mucho daño aquel programa de televisión que planteaba que la democracia le había traído el rey y también Suárez. La democracia la trajo la gente de los barrios, de los pueblos"" @50enlibertad @memoriasdepez https://t.co/BS8z5caClX"
https://x.com/La_SER/status/2051619403377287424,2026-05-05,@La_SER,PSOE,beneficia,PP,perjudica,0.7,Bolaños acusa al PP de colaborar con Víctor de Aldama.,"🎥  Bolaños, sobre la propuesta del PP para que se rebaje la petición pena de cárcel a Víctor de Aldama: ""Les quiero dar las gracias por hacer tan evidente que están colaborando, los unos con los otros y los otros con los unos""

https://t.co/MQCsZqu1JZ https://t.co/q9tjn4cgwb"
https://x.com/okdiario/status/2067168619587321954,2026-06-17,@okdiario,varios,perjudica,PSOE,perjudica,0.9,Acusación del PP a Armengol por vulnerar derechos de la Cámara.,"‼️ Jaime de Olano, diputado del PP, carga contra Armengol por bloquear la enmienda de Junts.

💬 ""Ayer nos robaron el derecho a votar, y hoy nos roba el derecho a réplica. Es usted una vergüenza para esta Cámara"". https://t.co/nLFUuuMVwG"
https://x.com/El_Plural/status/2029568010441154996,2026-03-05,@El_Plural,PP,perjudica,varios,perjudica,0.9,Critica a PP y Vox por frenar inspecciones de VPO.,"🔴PP y Vox tumban en Les Corts el refuerzo de las inspecciones a las VPO tras el escándalo en Alicante: ""No es un caso aislado"" https://t.co/heGK1M5hla"
https://x.com/eldiarioes/status/2070124728862298329,2026-06-25,@eldiarioes,varios,beneficia,ninguno,neutro,0.9,Informa asépticamente sobre la aprobación parlamentaria de una ley.,"ÚLTIMA HORA | El Congreso aprueba la ley que castiga con cárcel las terapias de conversión LGTBI
https://t.co/nskGHSdKmD Por @martaborraz https://t.co/yMoyYFMGZn"
https://x.com/eldiarioes/status/2046867602635403280,2026-04-22,@eldiarioes,PSOE,beneficia,PP,perjudica,0.9,Difunde acusaciones del ministro Marlaska tildando al PP de xenófobo.,"🔴Marlaska, al PP: ""No se va a regularizar a nadie que tenga antecedentes penales y a nadie que pueda representar un peligro a la seguridad y al orden público. Ustedes, como xenófobos que son, crean el bulo, la mentira y el ruido"" https://t.co/RCgN4Y8rp0 https://t.co/NhZJdHJnxE"
https://x.com/elmundoes/status/2082883924955419128,2026-07-30,@elmundoes,varios,neutro,ninguno,neutro,0.9,Informa sobre datos migratorios sin atribuir responsabilidades a partidos.,"#ÚltimaHora 🔴 Más de 20.000 migrantes han cruzado la frontera de Ceuta, según fuentes policiales https://t.co/da9NijoVYb"
https://x.com/el_pais/status/2022375130438029511,2026-02-13,@el_pais,PSOE,beneficia,PSOE,neutro,0.9,Difusión de tribuna de debate interno entre militantes socialistas.,"TRIBUNA | 'A Felipe González, con todo mi respeto y aprecio'. Por Juan Luis Colino Salamanca, militante del PSOE desde 1974, diputado en el Congreso de 1977 a 1987 y europarlamentario de 1986 a 1999.  https://t.co/cbtxLeW9ru https://t.co/3TBo8eid3k"
https://x.com/El_Plural/status/2035992034855563511,2026-03-23,@El_Plural,PP,perjudica,PP,neutro,0.7,Instrucción interna de Feijóo para frenar choques con Vox.,📱Feijóo reclamó por whatsapp a su equipo evitar la guerra con Vox y los comentarios sobre la mujer de Abascal https://t.co/fGJbHvKI7E
https://x.com/elespanolcom/status/2079842633942520199,2026-07-22,@elespanolcom,Sumar,beneficia,Sumar,perjudica,0.9,Señala a Sumar por difundir un bulo contra un futbolista.,"💥 El bulo de Sumar contra Ferran Torres para acusarle de especulador: ni tiene 20 pisos ni gestiona un ""fondo buitre"" https://t.co/XG4zcfR8gU"
https://x.com/eldiarioes/status/2080655490376507407,2026-07-24,@eldiarioes,varios,perjudica,PP,perjudica,0.7,Recoge el duro ataque e insulto de Óscar Puente hacia Ayuso.,"Óscar Puente responde a Ayuso: “Si hay una mamarracha en España, esa eres tú” https://t.co/Rwn48hUWBR"
https://x.com/eldiarioes/status/1998465670540079516,2025-12-09,@eldiarioes,PSOE,perjudica,PSOE,beneficia,0.9,Rufián defiende a Begoña Gómez y Pedro Sánchez ante acusaciones.,"Gabriel Rufián, tras la sentencia del fiscal: “La siguiente será Begoña Gómez y si pueden imputarán al presidente del Gobierno” https://t.co/Y8TO9wUMed"
https://x.com/eldiarioes/status/2021207335985688973,2026-02-10,@eldiarioes,PP,perjudica,varios,neutro,0.7,Cruce de reproches sanitarios entre Ayuso y la ministra Mónica García.,"Ayuso acusa al Gobierno de intentar “acabar” con la sanidad madrileña por su ley para frenar la privatización y Mónica García responde: ""No señora, queremos cargarnos su chiringuito, su negociete"" https://t.co/9kZTC6Mao1 https://t.co/gPOqf5EmCL"
https://x.com/HoyPorHoy/status/2067145252969050137,2026-06-17,@HoyPorHoy,varios,perjudica,PP,perjudica,0.7,Crítica descalificatoria a la capacidad política y dialéctica de Feijóo.,"“Que Feijóo le diga que Sánchez tiene miedo a la democracia cuando él está cagado para presentar una moción de censura... Es un candidato raquítico argumentalmente y de una indigencia dialéctica”

📻 @JavierArocaA en #ElAbierto

🎧 Audios de la tertulia: https://t.co/BPB2cqDsPf https://t.co/OoclAshaaC"
https://x.com/abc_es/status/2049809326118744357,2026-04-30,@abc_es,varios,perjudica,ninguno,neutro,0.5,Informa de una medida penitenciaria vasca sin señalar partidos.,"🔴 El Gobierno vasco autoriza el tercer grado al etarra Gadafi, asesino del niño Fabio Moreno https://t.co/3N11Ek98Ih"
https://x.com/eldiarioes/status/1990503707222683659,2025-11-17,@eldiarioes,PSOE,perjudica,PSOE,neutro,0.5,Informa del desmarque del PSOE ante la ley antitaurina.,"Los grupos de izquierda, excepto el PSOE, registrarán en el Congreso una ley para eliminar la tauromaquia https://t.co/unzUOOXiwp"
https://x.com/el_pais/status/2021526599904956733,2026-02-11,@el_pais,varios,perjudica,ninguno,neutro,0.9,No señala de manera directa a ningún partido político específico.,"📺TV en DIRECTO | Rufián, sobre agitadores como Vito Quiles: ""Hay aquí unos propagandistas, les llaman periodistas incómodos, que nos acosan a algunos de nosotros, nunca a ustedes por lo que sea"" https://t.co/dHelIK1AF4 https://t.co/N8TTBJIqzI"
https://x.com/elmundoes/status/2083894152039702796,2026-08-02,@elmundoes,varios,perjudica,PSOE,perjudica,0.9,Críticas de PP y Vox a Sánchez por la relación con Marruecos.,"#ÚltimaHora 🔴 Ayuso y Abascal van más lejos y apuntan directamente contra Marruecos: ""Es una invasión"", ""es un acto de guerra""... ""¿por qué Sánchez da las gracias?"" https://t.co/4merhPYqAA"
https://x.com/_infoLibre/status/1988559316094198195,2025-11-12,@_infoLibre,PSOE,perjudica,PP,perjudica,0.9,Rufián acusa al PP de instrumentalizar la justicia por lawfare.,"Rufián, sobre el caso del fiscal general: ""Cualquiera diría que están ustedes juzgando al fiscal general del Estado con el juez de Rajoy y con la fiscal de Ayuso, nosotros que estamos en quinto de lawfare lo decimos abiertamente"" https://t.co/QH1RbwtglC https://t.co/YblCtF4K1Y"
https://x.com/eldiarioes/status/1970515858675114350,2025-09-23,@eldiarioes,varios,perjudica,ninguno,neutro,0.7,Crítica de Rufián dirigida a Junts por sus votaciones parlamentarias.,"🔴 Rufián, a Junts: ""Es miserable que ustedes voten con PP y Vox, y que copien a Sílvia Orriols, después de machacarnos a nosotros durante 6 años por mejorar la agenda social de este país con el PSOE"" https://t.co/dtATYPfkqj https://t.co/ugV7PuYsFl"
https://x.com/La_SER/status/2019842050913448373,2026-02-06,@La_SER,varios,perjudica,PP,perjudica,0.9,Sánchez arremete y se burla públicamente de Núñez Feijóo.,"🎥 La burla de Pedro Sánchez a Feijóo durante el cierre de campaña en Zaragoza: ""El que no fue presidente porque no quiso, no mete más la pata porque no puede"" 

https://t.co/cst1mGTEaA https://t.co/nCZjhEHjjU"
